text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
"Dạo này bệnh lợn tả châu phi tạm yên !! Bây giờ lại bắt đầu bệnh bò điên hoang tưởng , rối loạn phân liệt ông giáo ạh ! Thế có nguy ko chứ",dạo này bệnh lợn_tả châu_phi tạm yên bây_giờ lại bắt_đầu bệnh bò_điên hoang_tưởng rối_loạn phân_liệt ông giáo_ạh thế có nguy_không chứ,21,1,OFFENSIVE,2,2,2,0.9123,0.0743,0.0134,0.9123
Bớt ảo tưỡng đi,bớt ảo tưỡng đi,4,1,OFFENSIVE,0,0,0,0.9952,0.9952,0.0029,0.0019
"Có cc,t là bẩm sinh r :v",có cc tao là bẩm_sinh rồi vậy,7,0,CLEAN,1,2,1,0.9897,0.0027,0.9897,0.0076
"Nhân loại giờ đây giảm bớt ác mộng rồi, chỉ còn góc châu Á còn ác mộng thôi.",nhân_loại giờ_đây giảm bớt ác_mộng rồi chỉ còn góc châu_á còn ác_mộng thôi,13,2,HATE,0,0,0,0.9899,0.9899,0.0031,0.007
BÓNG ĐÁ- chính là “RẠP XIẾC”.,bóng_đá chính là rạp xiếc,5,1,OFFENSIVE,0,0,0,0.9941,0.9941,0.003,0.0029
Đưa lên kiểu này có khi ngày mai nó cho người ra đập bỏ luôn là hiểu nhé 😭,đưa lên kiểu này có_khi ngày_mai nó cho người ra đập bỏ luôn là hiểu nhé,16,2,HATE,0,0,0,0.9803,0.9803,0.0118,0.0079
Má nó em tức ghê ớ,má nó em tức ghê_ớ,5,0,CLEAN,1,1,1,0.9858,0.0108,0.9858,0.0034
Bịt lol chạy quanh nhà là có thật 🤣🤣,bịt lol chạy quanh nhà là có thật,8,0,CLEAN,1,2,1,0.9924,0.0032,0.9924,0.0044
Đi coppy ảnh của page khác không ghi nguồn. :))) kém chuyên nghiệp,đi coppy_ảnh của page khác không ghi nguồn kém chuyên_nghiệp,10,1,OFFENSIVE,0,0,0,0.9952,0.9952,0.0028,0.002
Mất thằng K cái nhạc dở quoãi,mất thằng không cái nhạc dở_quoãi,6,0,CLEAN,2,2,2,0.9895,0.0048,0.0057,0.9895
nguoi ta co tien lam rang gia.cgu.bon minh tien dau.lam.bactram trieu do bo,nguoi ta co tien_lam rang_gia_cgu bon_minh tien dau_lam bactram_trieu do bo,11,0,CLEAN,2,2,2,0.9323,0.0503,0.0174,0.9323
Kim Phượng thế con ngu ở hà nội p nó cũng nhảy bông nhông khắp nơi đó p,kim phượng thế con ngu ở hà_nội p nó cũng nhảy bông_nhông khắp_nơi đó p,15,1,OFFENSIVE,0,0,0,0.9692,0.9692,0.0055,0.0254
đứng thế lốp nó nổ nó bắn cho cái thì đéo còn bánh mỳ với nước lã mà uống,đứng thế lốp nó nổ nó bắn cho cái thì đéo còn bánh_mỳ với nước_lã mà uống,17,0,CLEAN,1,2,1,0.9874,0.0089,0.9874,0.0037
cho a bu voi,cho anh bu voi,4,1,OFFENSIVE,0,0,0,0.9957,0.9957,0.0015,0.0028
Ảnh hưởng đến công việc thì kệ cụ nhà m,ảnh_hưởng đến công_việc thì kệ cụ nhà mày,8,2,HATE,0,0,0,0.7513,0.7513,0.0123,0.2364
"Ăn thua gì, ăn mừng đón con khỉ nói tiếng Hoa cũng chết vài triệu mạng rồi.",ăn_thua gì ăn_mừng đón con khỉ nói tiếng hoa cũng chết vài triệu mạng rồi,15,1,OFFENSIVE,0,2,2,0.9856,0.0064,0.008,0.9856
"Lên núi làm hảo hán, cướp của quan tham chia cho dân nghèo. Về đầu thú là tội chết.",lên núi làm hảo_hán cướp của quan tham_chia cho dân_nghèo về đầu_thú là tội chết,15,1,OFFENSIVE,2,0,2,0.5343,0.0248,0.4408,0.5343
Vậy đủ chậm chưaaa đumaaaaaaaa,vậy đủ chậm chưaa đumaa,5,1,OFFENSIVE,0,0,0,0.9955,0.9955,0.0019,0.0026
Khổ thân cho các bác sĩ cùng người dân luôn tích cực phòng ngừa tìm cách để ngăn dịch kèm theo sự tuyên truyền của nhà nc mà bây giờ loi ra thêm mấy thành phần y thức kém làm công sức bao lâu do song do biển hết hy sinh vô ích buồn thiệt chứ,khô thân cho ca c ba c si cu ng ngươ i dân luôn ti ch_cư c pho ng ngư anh ti_mày cách đê ngăn di_ch ke mày theo sư tuyên_truyê n cu anh nha nc ma bây giơ_loi ra thêm mâ y_tha nh phâ n y_thư c_ke mày la_mày công_sư c bao_lâu do song do biê n hê tao hy_sinh vô i ch buô n thiê tao chư,69,0,CLEAN,2,2,2,0.9766,0.0195,0.0038,0.9766
Giựt tiền của chị minh hiếu mà nổ,giựt tiền của chị minh_hiếu mà nổ,7,0,CLEAN,2,2,2,0.963,0.0252,0.0118,0.963
"thằng dưới thì thấy thế này, chứ đm thằng ad mà làm quan to xem, thử mở mồm ra nói nghĩ cho dân xem nào :)) thanh niên GATO",thằng dưới thì thấy thế_này chứ đm thằng admin mà làm quan to xem thử mở mồm ra nói nghĩ cho dân xem nào thanh_niên ghen ăn_tức ở,28,1,OFFENSIVE,2,2,2,0.9902,0.0056,0.0042,0.9902
"cách đây cũng 1 2 năm nghe tin đứa trẻ sinh ra đã cõng 22 triệu giờ 29 triệu , mấy ông đi vay tiền để tăng GDP à =))",cách đây cũng 1 2 năm nghe tin đứa trẻ sinh ra đã cõng 22 triệu giờ 29 triệu mấy ông đi vay tiền để tăng gdp à,28,2,HATE,0,1,0,0.9952,0.9952,0.0027,0.0022
Không có tiền thì gọi là mơ ước chứ đéo phải đam mê đâu,không có tiền thì gọi_là mơ_ước chứ đéo phải đam_mê đâu,11,0,CLEAN,1,1,1,0.9632,0.0336,0.9632,0.0032
T cố gắng nghe hết nhưng đâu tai thật sự,tao cố_gắng nghe hết nhưng đâu_tai thật_sự,7,1,OFFENSIVE,0,0,0,0.9963,0.9963,0.0018,0.0018
má dầu thơm giả sức cho ghẻ người,má dầu thơm giả_sức cho ghẻ người,7,1,OFFENSIVE,0,0,0,0.9957,0.9957,0.0022,0.0022
từ bỏ thiên đường xhcnvn sang xứ tư bản giãy chết làm culi!😭😹🤣,từ_bỏ thiên_đường xhcnvn sang xứ tư_bản giãy_chết làm culi,9,0,CLEAN,2,2,2,0.9857,0.0105,0.0037,0.9857
Nguễn Trường vcl intro,nguễn trường vãi intro,4,1,OFFENSIVE,0,0,0,0.9894,0.9894,0.0081,0.0025
Làm riết thấy chán. Lên cao thủ lẹ đi ông già,làm riết thấy chán lên cao_thủ lẹ đi ông_già,9,1,OFFENSIVE,0,0,0,0.983,0.983,0.0054,0.0117
nó chơi luật rừng thì mình chơi luật rừng! mạng đổi mạng! đéo phải nói nhiều! Bức xúc làm cc gì,nó chơi luật rừng thì mình chơi luật rừng_mạng đổi_mạng đéo phải nói nhiều bức_xúc làm cc gì,18,2,HATE,1,1,1,0.9915,0.0036,0.9915,0.0049
"Chơi gì cũng ngu, chơi ngu là giỏi 😆",chơi gì cũng ngu chơi ngu là giỏi,8,0,CLEAN,1,2,1,0.8787,0.1164,0.8787,0.0049
Đồ Uyển Đình Ngọc dcm=)) chai sting vô đầu nha,đồ uyển_đình ngọc dcm chai sting vô đầu nha,9,1,OFFENSIVE,2,2,2,0.9889,0.0058,0.0053,0.9889
Bất hạnh nhất cuộc đời là ra trường rồi mà bạn vẫn ngu dốt .😔 đáng buồn cho nghành giáo dục,bất_hạnh nhất cuộc_đời là ra trường rồi mà bạn vẫn ngu_dốt đáng buồn cho ngành giáo_dục,16,1,OFFENSIVE,0,0,2,0.9861,0.0098,0.0041,0.9861
Gan vđ,gan vđ,2,0,CLEAN,1,1,1,0.9918,0.0045,0.9918,0.0037
"Phải nói có sách mách có chứng thế thì nhiều người mới biết được đâu là ngụy đâu là chính, đâu là ngu dốt đâu là văn minh..",phải nói có sách mách có chứng_thế thì nhiều người mới biết được đâu là ngụy đâu là chính đâu là ngu dốt đâu là văn_minh,26,0,CLEAN,2,2,1,0.9574,0.034,0.9574,0.0086
Phát biểu nguu vãi,phát_biểu nguu vãi,3,2,HATE,1,1,1,0.9925,0.0039,0.9925,0.0036
"Làm được chức lớn mà cậy, chẳng hiểu cán bộ lãnh đạo làm như vậy có đẹp để noi gương không, đọc xong nghe mak hết muốn ăn",làm được chức lớn mà cậy chẳng hiểu cán_bộ lãnh_đạo làm như_vậy có đẹp để noi_gương không đọc xong nghe mak hết muốn ăn,24,0,CLEAN,2,2,2,0.9837,0.007,0.0093,0.9837
"hi sinh thầm lặng cho mấy thằng sếp của nó đứng đằng xa, nó cũng có phần chia chát trong đó rồi còn gì bạn ! Tôi muốn cứ 3km lại có 1 trạm bắn tốc độ công khai, hoặc gắn camera. Như thế dân sẽ sợ và tự giác chấp hành hơn. Còn cái thể loại núp lùm ăn tiền thế này ai khen nổi mà đăng bài chia sẻ với cả động viên !",hi_sinh thâ mày lă ng cho mâ y_thă ng sê p cu anh no đư ng đă ng xa no cu ng co_phâ n chia cha tao trong đo rô i co_n gi ba n tôi muô n_cư 3 km la i co 1 tra mày bă n tô c_đô công_khai hoă c gă n camera như thê_dân se sơ_va tư_gia_c châ p ha nh hơn co_n ca i thê_loa i nu p lu_mày ăn tiê_n thê_na_y ai khen nô i ma đăng ba i chia se_vơ i ca_đô ng_viên,90,1,OFFENSIVE,2,2,2,0.9881,0.0085,0.0034,0.9881
Nguyễn Đông trẻ trâu biết j,nguyễn_đông trẻ trâu biết gì,5,0,CLEAN,2,1,2,0.9863,0.0093,0.0045,0.9863
VN Net sắp sập mất hoy. Dám viết bài phản động ak,vn net sắp sập mất hoy dám viết bài phản_động ak,11,0,CLEAN,2,2,2,0.9228,0.0581,0.0191,0.9228
Bộ hết người hay sao vậy trời...,bộ hết người hay sao vậy trời,7,1,OFFENSIVE,0,0,0,0.996,0.996,0.0018,0.0022
"Trần Dần ăn tục, nói khoét hắn đóan được vận mệnh, tương lai thì nay hắn giàu to rồi, chứ đâu phải xách cần đi câu cơm, có lẻ hắn bị ( bệnh tâm thần).",trần dần ăn_tục nói khoét hắn đoán được vận_mệnh tương_lai thì nay hắn giàu to rồi chứ đâu phải xách cần đi câu cơm có lẻ hắn bị bệnh_tâm_thần,29,2,HATE,1,0,0,0.9734,0.9734,0.0051,0.0215
"Càng đọc càng tức con quỷ đó. Bây giơ vì nó bao nhiu ng chuẩn bị thất nghiệp, người gia thì lo sợ hoang mang, bao nhiu chủ Doanh nghiệp đợt này tiu luôn. Thứ gì đâu ak",ca ng đo c ca ng tư_c con quy_đo bây_giơ vi_no bao nhiều ng chuâ n bi_thâ tao nghiê p ngươ i gia_thi lo sơ_hoang_mang bao nhiều chu_doanh nghiê p đơ tao na_y_tiu luôn thư_gi đâu ak,37,2,HATE,0,0,0,0.904,0.904,0.0385,0.0575
Nguyễn Thuận ca sĩ ra bài fan ý kiến chứ clg căng,nguyễn_thuận ca_sĩ ra bài fan ý_kiến chứ clg căng,9,2,HATE,0,1,0,0.9864,0.9864,0.0105,0.0031
Tôi đã thấy chó cs trên đất dân.,tôi đã thấy chó có trên đất dân,8,2,HATE,0,1,1,0.6893,0.0066,0.6893,0.3041
Thôi anh ơi chuẩn bị về mở tiệm bánh tráng là được rồi,thôi anh ơi chuẩn_bị về mở tiệm bánh_tráng là được rồi,11,2,HATE,0,0,0,0.9964,0.9964,0.0015,0.0021
Giống loài Loan luân la vây,giống loa i loan luân_la vây,6,2,HATE,0,1,0,0.5139,0.5139,0.3723,0.1138
"4,5 tr đảng viên đã lỡ leo lưng cọp",4 5 tr đảng_viên đã lỡ leo lưng cọp,9,0,CLEAN,2,1,2,0.8751,0.116,0.0089,0.8751
Này thì thượng đẳng với chúng tôi,này thì thượng_đẳng với chúng_tôi,5,0,CLEAN,2,2,2,0.8551,0.1128,0.0321,0.8551
Này khẩu phật tâm xà,này khẩu phật_tâm xà,4,1,OFFENSIVE,0,0,0,0.9904,0.9904,0.0028,0.0068
Vũ Thanh Huyền khi bạn cmt nhưng lại quên lắp não :v,vũ_thanh_huyền khi bạn comment nhưng lại quên lắp_não vậy,9,2,HATE,0,0,0,0.9856,0.9856,0.006,0.0084
Co ba oi ke nguoi ta di con day ngheo lam doan loto kho lam sdt con que con ben tre 0347569004,co ba oi_ke nguoi ta di_con day ngheo lam_doan loto kho lam_sdt con que con ben tre 0347569004,18,0,CLEAN,2,2,2,0.9888,0.0072,0.004,0.9888
Đm! Đen méo chơi nữa,đm đen méo chơi nữa,5,0,CLEAN,1,1,1,0.9927,0.0031,0.9927,0.0042
Sao già xap xuong lô roi ma len mang chui chi vay that la xau hô,sao già xap xuong lô roi ma len mang chui chi vay that_la xau hô,15,1,OFFENSIVE,2,2,2,0.9885,0.0075,0.004,0.9885
"Thôn làm vậy là do thôn lầm, thôn lầm nên dân nó ghét, nó bật lại là thôn cái lù",thôn làm_vậy là do thôn lầm_thôn lầm nên dân nó ghét nó bật lại là thôn cái lù,18,1,OFFENSIVE,2,2,2,0.9769,0.0141,0.009,0.9769
Ông sena kiểu như: clg đang xảy ra vậy :))),ông sena kiểu như clg đang xảy ra vậy,9,0,CLEAN,2,2,2,0.9905,0.0055,0.004,0.9905
Nản cái chế độ...,na_n ca i chê_đô,4,2,HATE,0,1,1,0.639,0.1441,0.639,0.2169
Nguyễn Trọng Thái ong giám bảo anh tôi sai à ? Sai cc đéo sai 😆,nguyễn_trọng_thái ong giám_bảo anh tôi sai à sai cc đéo sai,11,2,HATE,1,1,1,0.9875,0.0084,0.9875,0.0041
Cứ như thế này thì duyệt mẹ đi cho nhanh 😀,cứ như thế_này thì duyệt mẹ đi cho nhanh,9,0,CLEAN,1,1,1,0.9903,0.0062,0.9903,0.0035
Đánh chết mẹ nó đi chị để nó mất dạy quá,đánh chết mẹ nó đi chị để nó mất dạy quá,11,1,OFFENSIVE,2,2,2,0.9884,0.0054,0.0062,0.9884
"Tăng thu, giảm chi, tích cực tham nhũng. Dân biết khổ sở nhiều sẽ bớt ngu đi thì 1,2 năm nữa sẽ có biến.",tăng thu giảm chi tích_cực tham_nhũng dân biết khổ_sở nhiều sẽ bớt ngu đi thì 1 2 năm nữa sẽ có biến,22,0,CLEAN,2,2,1,0.6554,0.0416,0.6554,0.303
Thanglon nào cũng từng như thế cacban ạ 😌😌😌,thanglon nào cũng từng như_thế cacban ạ,7,1,OFFENSIVE,0,0,2,0.8833,0.0091,0.1075,0.8833
Máu cộng sản ăn vào người rùi nên vậy.,máu cộng_sản ăn vào người rồi nên vậy,8,1,OFFENSIVE,2,2,2,0.9515,0.0262,0.0223,0.9515
Thằng Trung có con *** to lắm,thằng trung có con to lắm,6,1,OFFENSIVE,2,2,2,0.9901,0.0062,0.0037,0.9901
"Người tinh không bằng Trời tính. Nhân quả nhãn tiến. Ác giả ác báo. Bọn Truyền thông THổ TẢ và phe dân chửi mưu gian. lừa phỉnh sẽ bị lật măt gian manh .Ý dân là ý trời.Bọn người gian tham , phá thai, giết hàng tri65u sinh linh sẽ bị Trời diệt. Yêu thương ,bác ái, từ bi sẽ mãi mãi được mọi người tử tế phát huy.",người tinh không bằng trời tính nhân_quả nhãn tiến_ác giả_ác báo bọn truyền_thông thổ_tả và phe_dân chửi mưu_gian lừa_phỉnh sẽ bị lật măt gian_manh ý_dân là ý_trời bọn người gian tham_phá thai giết hàng tri65u sinh_linh sẽ bị trời diệt yêu_thương bác_ái từ bi sẽ mãi_mãi được mọi người tử_tế phát_huy,51,0,CLEAN,2,2,2,0.9897,0.0063,0.004,0.9897
Bắn chet moe abe h,bắn chet moe abe giờ,5,2,HATE,0,0,0,0.9733,0.9733,0.0217,0.005
"mong admin ""chửi"" hãy bước ra ánh sáng và dẫn dắt các con dân theo con đường đúng đắn :(",mong admin chửi hãy bước ra ánh_sáng và dẫn_dắt các con dân theo con đường đúng_đắn,16,0,CLEAN,2,2,2,0.7701,0.2198,0.0102,0.7701
"Bị giải tỏa nhưng đền bù không thỏa đáng, cả nhà sắp mất bát cơm nên làm liều.",bị giải_tỏa nhưng đền_bù không thỏa đáng cả nhà sắp mất bát cơm nên làm liều,16,2,HATE,1,0,0,0.974,0.974,0.0229,0.0031
"Biết bao nhiêu vụ đi bắt người bị quay xong bảo bắt bớ dân lành ? Thì đm bây giờ CA nó chờ đủ hết mọi thủ tục cần thiết nó mới dám bắt chứ không thì đm ""cư dân mạng"" chửi sml ra à ?",biết_bao_nhiêu vụ đi bắt người bị quay xong bảo bắt_bớ dân_lành thì đm bây_giờ ca nó chờ đủ hết mọi thủ_tục cần_thiết nó mới dám bắt chứ không thì đm_cư_dân mạng chửi sml ra à,35,0,CLEAN,1,2,1,0.8353,0.0052,0.8353,0.1595
"Lão già này đã mở được mắt rôi à, năm 2022 quoay đầu về bờ , đúng là đồ dở hết đường đi. Võ ông đánh gà ko tụt lông.",lão già này đã mở được mắt rôi à năm 2022 quoay đầu về bờ đúng là đồ_dở hết đường đi võ ông đánh gà không tụt lông,28,2,HATE,0,0,0,0.9656,0.9656,0.0041,0.0303
con di~ dang hang leo rank,con di_dang hang leo rank,5,1,OFFENSIVE,2,2,2,0.9842,0.0115,0.0043,0.9842
Bạy bạ à nghen Úc mới là nơi ung thư nhât thế giới. Nói có sách mách co chứng,bạy_bạ à nghen úc mới là nơi ung_thư nhât thế_giới nói có sách mách_co_chứng,14,0,CLEAN,1,1,1,0.8401,0.0469,0.8401,0.1131
Dm cái giọng cười Abe nghe khốn nạn vl ạ :)) nhưng mỗi lần em nghe em đều cười theo =)),dm cái giọng cười abe nghe khốn_nạn vãi ạ nhưng mỗi lần em nghe em đều cười theo,18,0,CLEAN,2,1,1,0.9531,0.0355,0.9531,0.0114
Quan chức nhà nước mà cứ như vầy thì sao được lòng dân 😡,quan_chức nhà_nước mà cứ như_vầy thì sao được lòng dân,10,0,CLEAN,2,2,2,0.9662,0.0266,0.0072,0.9662
TPhcm có chợ nổi,tphcm có chợ nổi,4,0,CLEAN,1,1,1,0.9855,0.0024,0.9855,0.0121
"Cô ba chở vàng qua mỹ :)) nghe hư cấu vl,mày vào xem ký sự 30/4 đi nhé",cô ba chở vàng qua mỹ nghe hư cấu_vãi mày vào xem ký_sự 30 4 đi nhé,17,1,OFFENSIVE,0,2,0,0.9746,0.9746,0.0218,0.0036
Vãi thèn tèo về cctalk ngay. =]]],vãi thèn_tèo về cctalk ngay,5,0,CLEAN,1,1,1,0.9063,0.0892,0.9063,0.0046
Người j đâu mà chưởi người Việt NAM MÌNH trưởi người ta quá trời ĐÚNG LÀ BÃ CHƯA THẤY QUAN TÀI CHƯA ĐỔ LỆ,người gì đâu mà chưởi người việt_nam mình trưởi người ta quá trời đúng là bã chưa thấy quan_tài chưa đổ_lệ,21,2,HATE,0,0,0,0.9886,0.9886,0.0043,0.0071
"Bác sĩ ""Y.T.M.L"" -_- Phạm tội hiếp dâm mà cần gì phải giấu tên ! Vụ này nên thưa ra tòa chứ kĩ luật thì nhẹ quá",bác_sĩ y_tao mày l phạm_tội hiếp_dâm mà cần gì phải giấu tên vụ này nên thưa ra tòa chứ kĩ_luật thì nhẹ quá,23,0,CLEAN,1,2,2,0.9511,0.0375,0.0114,0.9511
"Người ta đã xin lỗi rồi sao cứ vào nick người ta xem rồi đăng lên chửi hoài,nó chửi thề thì kệ nó,nó chửi mấy người chửi nó chứ đau có dám đem người VN ra chửi nữa đau mà nhào vào chửi nó cả vô duyên thế",ngươ i ta đa xin lô i rô i sao_cư va_o nick ngươ i ta xem rô i đăng lên chư i hoa i_no chư i thê_thi kê no no chư i mâ y_ngươ i chư i no chư đau_co da mày đem ngươ i vn ra chư i nư anh đau ma_nha o va_o chư i no_ca vô_duyên thê,60,1,OFFENSIVE,2,2,0,0.987,0.987,0.0059,0.0072
Mỗi khi anh độ chửi bậy nó sẽ giật... Sau khi giật xong anh độ sẽ đập nó xuống bàn và chửi đitconmemay giật cailon :),mỗi khi anh độ chửi bậy nó sẽ giật sau khi giật xong anh độ sẽ đập nó xuống bàn và chửi đitconmemay giật cailon,25,1,OFFENSIVE,2,2,2,0.7227,0.0095,0.2678,0.7227
Bớt bớt dô diên dùm cái nha 😒,bớt bớt dô diên dùm cái nha,7,1,OFFENSIVE,0,2,0,0.8249,0.8249,0.1616,0.0135
"Yên tâm về Việt Nam thành phế vật ngay ae ạ . Nước ngoài nó chỉ có fuck you , oh shit ... còn về Việt Nam thì k đc đmm thì đcmm hoặc độu má m ... phế chắc chắn 🤣🤣🤣",yên_tâm về việt_nam thành phế_vật ngay ae ạ nước_ngoài nó chỉ có fuck you oh shit còn về việt_nam thì không được đmm thì đcmm hoặc độu má mày phế chắc_chắn,31,1,OFFENSIVE,2,2,2,0.9909,0.005,0.0041,0.9909
Lai chim chửi máy đứa trẻ trâu pat! Đi chị,lai_chim chửi máy đứa trẻ trâu pat đi chị,9,0,CLEAN,1,1,2,0.9855,0.0067,0.0078,0.9855
Đoàn Trung Hiếu vãi loinmm,đoàn trung_hiếu vãi loinmm,4,1,OFFENSIVE,0,0,2,0.9878,0.0075,0.0046,0.9878
Dư Luận Viên là gì ?? Mấy thằng này là ai ? Họ là ngưởi bảo vệ chất độc hã ???,dư_luận_viên là gì mấy thằng này là ai họ là ngưởi bảo_vệ chất_độc hã,14,0,CLEAN,2,2,2,0.9863,0.0099,0.0038,0.9863
D' Đức d hiểu nhìn cái hình là cừ ỉa,d đức_d hiểu nhìn cái hình là cừ ỉa,9,0,CLEAN,1,1,1,0.9906,0.006,0.9906,0.0034
Cho chết cái tội cà khịa Việt Nam🤣,cho chết cái tội cà_khịa việt_nam,6,0,CLEAN,1,1,1,0.9415,0.0348,0.9415,0.0236
Giàu thường hay quên cách ăn mặc á :)),giàu thường hay quên cách ăn_mặc á,7,1,OFFENSIVE,0,0,0,0.914,0.914,0.0813,0.0047
"cái này có trách nó cũng chả đc, có phải cái j dính đén Tàu là chửi đâu, rõ ràng nó chặn nc từ bên địa phận nc nó, bh nó xả ra ai cấm đc nó nào, vs lại cứ làm như nó xả là để lũ cho mình, cái này do địa hình thì chịu thôi",cái này có trách nó cũng chả được có phải cái gì dính đén tàu là chửi đâu rõ_ràng nó chặn nc từ bên địa_phận nc nó bh nó xả ra ai cấm được nó nào vs lại cứ làm như nó xả là để lũ cho mình cái này do địa_hình thì chịu thôi,55,0,CLEAN,2,2,2,0.5552,0.0778,0.367,0.5552
Đem đưa lên cơ sơ xo thẩm quyền THP bốc phân mà ăn :),đem đưa lên cơ_sơ_xo thẩm_quyền thp bốc phân mà ăn,10,2,HATE,0,0,0,0.5497,0.5497,0.2455,0.2048
xạo thặc,xạo thặc,2,0,CLEAN,1,1,1,0.8453,0.0044,0.8453,0.1503
Iu cô gái khơ me hàm răng trắng tác cái l** đen thui 🙏🙏,yêu cô gái khơ me hàm_răng trắng_tác cái l đen thôi,11,2,HATE,1,1,1,0.9278,0.0147,0.9278,0.0576
Hoang mang😱,hoang_mang,1,1,OFFENSIVE,0,0,0,0.9942,0.9942,0.0039,0.0018
Cầu mong linh hon e dc siêu thoát va cung mong luat phap cua viet nam cung nhu đảng csvn hay khoan hồng cho bác chay xe xích lo vi cs miu sinh ng lao dong cung ko ai muon nhu vay ah,cầu mong linh_hon em được siêu_thoát va cung_mong luat phap cua viet nam_cung nhu_đảng csvn hay khoan_hồng cho bác chay xe xích lo_vi có miu_sinh ng lao dong_cung không ai muon nhu vay à,34,0,CLEAN,2,1,2,0.7057,0.2843,0.01,0.7057
PHÚC TOÀN bạn là người có ăn có học hãy làm chuyện có ít cho xã hội những người có bệnh tâm thần đáng thương lắm bạn,phu c toa n ba n_la ngươ i co_ăn co_ho c ha y_la mày chuyê_n co i tao cho xa hô i như ng ngươ i co_bê nh tâm_thâ n đa ng_thương lă mày ba n,36,0,CLEAN,2,2,2,0.9717,0.024,0.0042,0.9717
"nó ko cộng điểm, mà nó cho thí sinh rớt bớt thôi, có bà chị gặp vụ này r :)))) thi điểm cao vẫn rớt nhé",nó không cộng_điểm mà nó cho thí_sinh rớt bớt thôi có bà chị gặp vụ này rồi thi_điểm cao vẫn rớt nhé,22,1,OFFENSIVE,0,2,0,0.9928,0.9928,0.0029,0.0044
Biết là Nhật cũng có người này người kia nhưng chú bao nhiêu tuổi rồi mà hành động ấu trĩ như thế 😖😖😖,biết là nhật cũng có người này người kia nhưng chú bao_nhiêu tuổi rồi mà hành_động ấu_trĩ như thế,19,2,HATE,0,0,0,0.8828,0.8828,0.0108,0.1064
"Ông thầy dạy Mac-Le của tui phán ""Mĩ cũng không phải dân chủ, chỉ có 2 đảng tranh cử, tất cả đều xếp đặt trước cả rồi """,ông thầy dạy mac_le của tui phán_mĩ cũng không phải dân_chủ chỉ có 2 đảng tranh_cử tất_cả đều xếp_đặt trước cả rồi,22,0,CLEAN,2,2,2,0.9696,0.0259,0.0045,0.9696
